"nome_projeto";"cliente";"esfera_cliente";"numero_srm";"numero_ocs";"data_de_assinatura";"compartilhado";"link_projeto";"servico_contratado";"objeto";"valor_global_contrato_reais";"fim_vigencia";"consorcio";"cnpj_consorcio";"empresa";"cnpj_empresa";"lider_consorcio";"pp_consorcio"
"EDUCAÇÃO RJ";"MUNICIPIO DE RIO DE JANEIRO";"Municipal";"4400005377,0";"0069/2023";"2023-04-12";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005377.zip";"Serviço Único";"Prestação dos serviços necessários para apoiar a estruturação de projeto de parceria do Município do Rio de Janeiro com a iniciativa privada, na modalidade concessão administrativa, destinada à reconstrução, reforma, gestão, operação, conservação e manutenção de até 212 Unidades Educacionais (UEs), a ser realizada pelo BNDES.";"1717000,0";"2026-04-11";"CONSORCIO RIO FGV E DAL POZZO";"50.651.590/0001-90";"DAL POZZO ADVOGADOS";"01.546.213/0001-86";"Não";"0,25"
"EDUCAÇÃO RJ";"MUNICIPIO DE RIO DE JANEIRO";"Municipal";"4400005377,0";"0069/2023";"2023-04-12";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005377.zip";"Serviço Único";"Prestação dos serviços necessários para apoiar a estruturação de projeto de parceria do Município do Rio de Janeiro com a iniciativa privada, na modalidade concessão administrativa, destinada à reconstrução, reforma, gestão, operação, conservação e manutenção de até 212 Unidades Educacionais (UEs), a ser realizada pelo BNDES.";"1717000,0";"2026-04-11";"CONSORCIO RIO FGV E DAL POZZO";"50.651.590/0001-90";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"Sim";"0,75"
"EDUCAÇÃO SP - LOTE LESTE";"ESTADO DE SAO PAULO";"Estadual";"4400004710,0";"0171/2021";"2021-08-24";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004710.zip";"Serviço Único";"Prestação de serviços necessários para:I - a estruturação de projeto de parceria do Estado de São Paulo com a iniciativa privada destinada à construção, reconstrução, gestão, operação, conservação e manutenção de até 60 (sessenta) novas unidades escolares, por meio do regime de concessão administrativa, eII - a elaboração de modelo referencial para contratação pelo Estado de São Paulo, por meio de cogestão, de serviços não pedagógicos necessários à manutenção e operação de até 35 escolas já existentes na rede de ensino, nos termos da Lei Federal 8.666/1993 ou de Lei que vier a substitui-la.";"2687504,26";"2025-02-23";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"DAL POZZO ADVOGADOS";"01.546.213/0001-86";"Não";"0,17"
"EDUCAÇÃO SP - LOTE LESTE";"ESTADO DE SAO PAULO";"Estadual";"4400004710,0";"0171/2021";"2021-08-24";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004710.zip";"Serviço Único";"Prestação de serviços necessários para:I - a estruturação de projeto de parceria do Estado de São Paulo com a iniciativa privada destinada à construção, reconstrução, gestão, operação, conservação e manutenção de até 60 (sessenta) novas unidades escolares, por meio do regime de concessão administrativa, eII - a elaboração de modelo referencial para contratação pelo Estado de São Paulo, por meio de cogestão, de serviços não pedagógicos necessários à manutenção e operação de até 35 escolas já existentes na rede de ensino, nos termos da Lei Federal 8.666/1993 ou de Lei que vier a substitui-la.";"2687504,26";"2025-02-23";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"FACCIO ARQUITETURA S/S LTDA";"00.286.988/0001-05";"Não";"0,32"
"EDUCAÇÃO SP - LOTE LESTE";"ESTADO DE SAO PAULO";"Estadual";"4400004710,0";"0171/2021";"2021-08-24";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004710.zip";"Serviço Único";"Prestação de serviços necessários para:I - a estruturação de projeto de parceria do Estado de São Paulo com a iniciativa privada destinada à construção, reconstrução, gestão, operação, conservação e manutenção de até 60 (sessenta) novas unidades escolares, por meio do regime de concessão administrativa, eII - a elaboração de modelo referencial para contratação pelo Estado de São Paulo, por meio de cogestão, de serviços não pedagógicos necessários à manutenção e operação de até 35 escolas já existentes na rede de ensino, nos termos da Lei Federal 8.666/1993 ou de Lei que vier a substitui-la.";"2687504,26";"2025-02-23";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"Sim";"0,51"
"EDUCAÇÃO SP - LOTE OESTE";"ESTADO DE SAO PAULO";"Estadual";"4400004710,0";"0171/2021";"2021-08-24";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004710.zip";"Serviço Único";"Prestação de serviços necessários para:I - a estruturação de projeto de parceria do Estado de São Paulo com a iniciativa privada destinada à construção, reconstrução, gestão, operação, conservação e manutenção de até 60 (sessenta) novas unidades escolares, por meio do regime de concessão administrativa, eII - a elaboração de modelo referencial para contratação pelo Estado de São Paulo, por meio de cogestão, de serviços não pedagógicos necessários à manutenção e operação de até 35 escolas já existentes na rede de ensino, nos termos da Lei Federal 8.666/1993 ou de Lei que vier a substitui-la.";"2687504,26";"2025-02-23";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"DAL POZZO ADVOGADOS";"01.546.213/0001-86";"Não";"0,17"
"EDUCAÇÃO SP - LOTE OESTE";"ESTADO DE SAO PAULO";"Estadual";"4400004710,0";"0171/2021";"2021-08-24";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004710.zip";"Serviço Único";"Prestação de serviços necessários para:I - a estruturação de projeto de parceria do Estado de São Paulo com a iniciativa privada destinada à construção, reconstrução, gestão, operação, conservação e manutenção de até 60 (sessenta) novas unidades escolares, por meio do regime de concessão administrativa, eII - a elaboração de modelo referencial para contratação pelo Estado de São Paulo, por meio de cogestão, de serviços não pedagógicos necessários à manutenção e operação de até 35 escolas já existentes na rede de ensino, nos termos da Lei Federal 8.666/1993 ou de Lei que vier a substitui-la.";"2687504,26";"2025-02-23";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"FACCIO ARQUITETURA S/S LTDA";"00.286.988/0001-05";"Não";"0,32"
"EDUCAÇÃO SP - LOTE OESTE";"ESTADO DE SAO PAULO";"Estadual";"4400004710,0";"0171/2021";"2021-08-24";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004710.zip";"Serviço Único";"Prestação de serviços necessários para:I - a estruturação de projeto de parceria do Estado de São Paulo com a iniciativa privada destinada à construção, reconstrução, gestão, operação, conservação e manutenção de até 60 (sessenta) novas unidades escolares, por meio do regime de concessão administrativa, eII - a elaboração de modelo referencial para contratação pelo Estado de São Paulo, por meio de cogestão, de serviços não pedagógicos necessários à manutenção e operação de até 35 escolas já existentes na rede de ensino, nos termos da Lei Federal 8.666/1993 ou de Lei que vier a substitui-la.";"2687504,26";"2025-02-23";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"FUNDACAO GETULIO VARGAS";"33.641.663/0001-44";"Sim";"0,51"
"ELETROBRAS";"MINISTERIO DE MINAS E ENERGIA";"Federal";"4400004622,0";"0084/2021";"2021-05-27";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004622.zip";"Serviço B";"Contratação dos serviços de Due Diligence Contábil-Patrimonial, Due Diligence Jurídica, Relatório de Premissas e Avaliação Econômico-Financeira (“Serviço B”) da Centrais Elétricas Brasileiras S.A. (“Empresa” ou “ELETROBRAS”)., conforme detalhamento no processo de seleção da RFP nº 09/2021 AED-BNDES.";"5977777,77";"2024-05-26";"CONSORCIO NOVA ELETROBRAS";"43.261.751/0001-74";"BANCO GENIAL S.A.";"45.246.410/0001-55";"Não";"0,25"
"ELETROBRAS";"MINISTERIO DE MINAS E ENERGIA";"Federal";"4400004622,0";"0084/2021";"2021-05-27";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004622.zip";"Serviço B";"Contratação dos serviços de Due Diligence Contábil-Patrimonial, Due Diligence Jurídica, Relatório de Premissas e Avaliação Econômico-Financeira (“Serviço B”) da Centrais Elétricas Brasileiras S.A. (“Empresa” ou “ELETROBRAS”)., conforme detalhamento no processo de seleção da RFP nº 09/2021 AED-BNDES.";"5977777,77";"2024-05-26";"CONSORCIO NOVA ELETROBRAS";"43.261.751/0001-74";"LEFOSSE ADVOGADOS";"57.756.694/0001-09";"Não";"0,217"
"ELETROBRAS";"MINISTERIO DE MINAS E ENERGIA";"Federal";"4400004622,0";"0084/2021";"2021-05-27";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004622.zip";"Serviço B";"Contratação dos serviços de Due Diligence Contábil-Patrimonial, Due Diligence Jurídica, Relatório de Premissas e Avaliação Econômico-Financeira (“Serviço B”) da Centrais Elétricas Brasileiras S.A. (“Empresa” ou “ELETROBRAS”)., conforme detalhamento no processo de seleção da RFP nº 09/2021 AED-BNDES.";"5977777,77";"2024-05-26";"CONSORCIO NOVA ELETROBRAS";"43.261.751/0001-74";"THYMOS ENERGIA ENGENHARIA E CONSULTORIA LTDA";"17.079.154/0001-13";"Não";"0,2"
"ELETROBRAS";"MINISTERIO DE MINAS E ENERGIA";"Federal";"4400004622,0";"0084/2021";"2021-05-27";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004622.zip";"Serviço B";"Contratação dos serviços de Due Diligence Contábil-Patrimonial, Due Diligence Jurídica, Relatório de Premissas e Avaliação Econômico-Financeira (“Serviço B”) da Centrais Elétricas Brasileiras S.A. (“Empresa” ou “ELETROBRAS”)., conforme detalhamento no processo de seleção da RFP nº 09/2021 AED-BNDES.";"5977777,77";"2024-05-26";"CONSORCIO NOVA ELETROBRAS";"43.261.751/0001-74";"BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES";"54.276.936/0001-79";"Sim";"0,33299999999999996"
"ELETROBRAS";"MINISTERIO DE MINAS E ENERGIA";"Federal";"4400004677,0";"0138/2021";"2021-07-08";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004677.zip";"Serviço A";"Contratação de serviços de Avaliação Econômico-Financeira da Centrais Elétricas Brasileiras S.A., da Eletronuclear e de Itaipu do Processo de Desestatização (“Serviço A”) da Centrais Elétricas Brasileiras S.A. (ELETROBRAS).";"555020,21";"2024-07-07";"BR PARTNERS ASSESSORIA FINANCEIRA LTDA.";"10.487.157/0001-47";"BR PARTNERS ASSESSORIA FINANCEIRA LTDA.";"10.487.157/0001-47";"Sim";"1,0"
"ELETROBRAS";"MINISTERIO DE MINAS E ENERGIA";"Federal";"4400004973,0";"0047/2022";"2022-04-01";"Não";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004973.zip";"Auditoria";"Contratação de serviços de auditoria externa independente para o acompanhamento e a fiscalização do processo de desestatização das Centrais Elétricas Brasileiras S/A - Eletrobras";"173700,0";"2024-03-31";"RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S";"13.098.174/0001-80";"RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S";"13.098.174/0001-80";"Sim";"1,0"
"ELETROMOBILIDADE CURITIBA - LOTE BRT1";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"ADDAX ASSESSORIA ECONOMICA E FINANCEIRA LTDA";"00.839.683/0001-75";"Não";"0,146"
"ELETROMOBILIDADE CURITIBA - LOTE BRT1";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"RHEIN SCHIRATO, MEIRELES SOCIEDADE DE ADVOGADOS";"16.721.366/0001-90";"Não";"0,138"
"ELETROMOBILIDADE CURITIBA - LOTE BRT1";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"TYLIN BRAZIL LTDA";"65.518.540/0001-07";"Não";"0,299"
"ELETROMOBILIDADE CURITIBA - LOTE BRT1";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"OFICINA - ENGENHEIROS CONSULTORES ASSOCIADOS LTDA.";"57.349.904/0001-44";"Sim";"0,41700000000000004"
"ELETROMOBILIDADE CURITIBA - LOTE BRT2";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"ADDAX ASSESSORIA ECONOMICA E FINANCEIRA LTDA";"00.839.683/0001-75";"Não";"0,146"
"ELETROMOBILIDADE CURITIBA - LOTE BRT2";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"RHEIN SCHIRATO, MEIRELES SOCIEDADE DE ADVOGADOS";"16.721.366/0001-90";"Não";"0,138"
"ELETROMOBILIDADE CURITIBA - LOTE BRT2";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"TYLIN BRAZIL LTDA";"65.518.540/0001-07";"Não";"0,299"
"ELETROMOBILIDADE CURITIBA - LOTE BRT2";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"OFICINA - ENGENHEIROS CONSULTORES ASSOCIADOS LTDA.";"57.349.904/0001-44";"Sim";"0,41700000000000004"
"ELETROMOBILIDADE CURITIBA - LOTE NORTE";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"ADDAX ASSESSORIA ECONOMICA E FINANCEIRA LTDA";"00.839.683/0001-75";"Não";"0,146"
"ELETROMOBILIDADE CURITIBA - LOTE NORTE";"MUNICIPIO DE CURITIBA";"Municipal";"4400005876,0";"0110/2024";"2024-04-05";"Sim";"https://www.bndes.gov.br/arquivos/contratos-administrativos/4400005876.zip";"Serviço Único";"A execução dos SERVIÇOS TÉCNICOS, o que inclui a elaboração de PRODUTOS e a prestação de SERVIÇOS ESPECIALIZADOS, necessários para apoiar o BNDES na estruturação do PROJETO, observado ainda o detalhamento constante das ESPECIFICAÇÕES TÉCNICAS, da PROPOSTA COMERCIAL, da MATRIZ DE RISCOS e da TABELA DE PRODUTOS e SERVIÇOS.";"5004641,47";"2026-04-04";"CONSORCIO OFICINA-TYLIN-RHEIN-ADDAX";"54.823.426/0001-74";"RHEIN SCHIRATO, MEIRELES SOCIEDADE DE ADVOGADOS";"16.721.366/0001-90";"Não";"0,138"
