nome_projeto;cliente;esfera_cliente;numero_srm;numero_ocs;data_de_assinatura;compartilhado;link_projeto;servico_contratado;objeto;valor_global_contrato_reais;fim_vigencia;consorcio;cnpj_consorcio;empresa;cnpj_empresa;lider_consorcio;pp_consorcio;valor_recebido_por_empresa
CEB - DESESTATIZAÇÃO;DISTRITO FEDERAL;Estadual;4400004396,0;0009/2020;2020-01-14;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004396.zip;Serviço B;Prestação de serviços necessários para a desestatização da CEB DISTRIBUIÇÃO S.A., detentora do contrato de concessão de serviço público de distribuição de energia elétrica no âmbito do Distrito Federal [SERVIÇO B].;1967998,99;2023-01-13;CONSORCIO NOVA CEB;37.981.334/0001-01;ALMEIDA, ROTENBERG E BOSCOLI - SOCIEDADE DE ADVOGADOS;61.074.555/0001-72;Não;0,2139;420954,983961
CEB - DESESTATIZAÇÃO;DISTRITO FEDERAL;Estadual;4400004396,0;0009/2020;2020-01-14;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004396.zip;Serviço B;Prestação de serviços necessários para a desestatização da CEB DISTRIBUIÇÃO S.A., detentora do contrato de concessão de serviço público de distribuição de energia elétrica no âmbito do Distrito Federal [SERVIÇO B].;1967998,99;2023-01-13;CONSORCIO NOVA CEB;37.981.334/0001-01;THYMOS ENERGIA ENGENHARIA E CONSULTORIA LTDA;17.079.154/0001-13;Não;0,2046;402652,593354
CEB - DESESTATIZAÇÃO;DISTRITO FEDERAL;Estadual;4400004396,0;0009/2020;2020-01-14;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004396.zip;Serviço B;Prestação de serviços necessários para a desestatização da CEB DISTRIBUIÇÃO S.A., detentora do contrato de concessão de serviço público de distribuição de energia elétrica no âmbito do Distrito Federal [SERVIÇO B].;1967998,99;2023-01-13;CONSORCIO NOVA CEB;37.981.334/0001-01;BANCO GENIAL S.A.;45.246.410/0001-55;Sim;0,5815;1144391,412685
CEEE-D;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004053,0;0372/2019;2019-12-18;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004053.zip;Serviço A;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO A, conforme especificações constantes do Termo de Referência.;205230,26;2022-12-17;ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA;59.527.788/0001-31;ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA;59.527.788/0001-31;Não;1,0;205230,26
CEEE-D;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;MACHADO MEYER SENDACZ OPICE E ANDRADE ADVOGADOS;03.706.936/0001-20;Não;0,3474;1456995,5999999999
CEEE-D;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;THYMOS ENERGIA ENGENHARIA E CONSULTORIA LTDA;17.079.154/0001-13;Não;0,2223;932326,2
CEEE-D;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;BANCO GENIAL S.A.;45.246.410/0001-55;Sim;0,4303;1804678,2
CEEE-D;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004382,0;0219/2020;2020-10-22;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004382.zip;Auditoria;Contratação de serviços de auditoria externa independente, abrangendo o acompanhamento e a fiscalização dos processos de desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, até seu encerramento, conforme especificações constantes do Termo de Referência (Anexo I do Edital do Pregão Eletrônico nº 39/2020 - BNDES) e da proposta apresentada pelo CONTRATADO.;319095,79;2023-10-21;LOUDON BLOMQUIST - AUDITORES INDEPENDENTES;33.179.672/0001-65;LOUDON BLOMQUIST - AUDITORES INDEPENDENTES;33.179.672/0001-65;Sim;1,0;319095,79
CEEE-G;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004053,0;0372/2019;2019-12-18;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004053.zip;Serviço A;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO A, conforme especificações constantes do Termo de Referência.;205230,26;2022-12-17;ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA;59.527.788/0001-31;ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA;59.527.788/0001-31;Não;1,0;205230,26
CEEE-G;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;MACHADO MEYER SENDACZ OPICE E ANDRADE ADVOGADOS;03.706.936/0001-20;Não;0,3474;1456995,5999999999
CEEE-G;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;THYMOS ENERGIA ENGENHARIA E CONSULTORIA LTDA;17.079.154/0001-13;Não;0,2223;932326,2
CEEE-G;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;BANCO GENIAL S.A.;45.246.410/0001-55;Sim;0,4303;1804678,2
CEEE-G;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004382,0;0219/2020;2020-10-22;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004382.zip;Auditoria;Contratação de serviços de auditoria externa independente, abrangendo o acompanhamento e a fiscalização dos processos de desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, até seu encerramento, conforme especificações constantes do Termo de Referência (Anexo I do Edital do Pregão Eletrônico nº 39/2020 - BNDES) e da proposta apresentada pelo CONTRATADO.;319095,79;2023-10-21;LOUDON BLOMQUIST - AUDITORES INDEPENDENTES;33.179.672/0001-65;LOUDON BLOMQUIST - AUDITORES INDEPENDENTES;33.179.672/0001-65;Sim;1,0;319095,79
CEEE-T;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004053,0;0372/2019;2019-12-18;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004053.zip;Serviço A;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO A, conforme especificações constantes do Termo de Referência.;205230,26;2022-12-17;ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA;59.527.788/0001-31;ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA;59.527.788/0001-31;Não;1,0;205230,26
CEEE-T;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;MACHADO MEYER SENDACZ OPICE E ANDRADE ADVOGADOS;03.706.936/0001-20;Não;0,3474;1456995,5999999999
CEEE-T;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;THYMOS ENERGIA ENGENHARIA E CONSULTORIA LTDA;17.079.154/0001-13;Não;0,2223;932326,2
CEEE-T;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004308,0;0373/2019;2019-12-05;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004308.zip;Serviço B;Contratação de serviços técnicos necessários para a estruturação da desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, do Estado do Rio Grande do Sul, considerando o objetivo de realização de alienação de ações das EMPRESAS, com transferência de controle acionário, denominado SERVIÇO B, conforme especificações constantes do Termo de Referência.;4194000,0;2022-12-04;CONSORCIO MINUANO ENERGIA;36.062.618/0001-23;BANCO GENIAL S.A.;45.246.410/0001-55;Sim;0,4303;1804678,2
CEEE-T;ESTADO DO RIO GRANDE DO SUL;Estadual;4400004382,0;0219/2020;2020-10-22;Sim;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004382.zip;Auditoria;Contratação de serviços de auditoria externa independente, abrangendo o acompanhamento e a fiscalização dos processos de desestatização da Companhia Estadual de Distribuição de Energia Elétrica – CEEE-D e da Companhia Estadual de Geração e Transmissão de Energia Elétrica – CEEE-GT, até seu encerramento, conforme especificações constantes do Termo de Referência (Anexo I do Edital do Pregão Eletrônico nº 39/2020 - BNDES) e da proposta apresentada pelo CONTRATADO.;319095,79;2023-10-21;LOUDON BLOMQUIST - AUDITORES INDEPENDENTES;33.179.672/0001-65;LOUDON BLOMQUIST - AUDITORES INDEPENDENTES;33.179.672/0001-65;Sim;1,0;319095,79
CELG-D;MINISTERIO DA FAZENDA;Federal;4400001354,0;0299/2015;2015-07-17;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400001354.zip;Serviço Único;Prestação de serviços especializados de estruturação da desestatização da CELG DISTRIBUIÇÃO S.A. (“EMPRESA”),;10972204,8;2017-06-16;CFI - CORPORACAO FINANCEIRA INTERNACIONAL;03.756.224/0001-16;CFI - CORPORACAO FINANCEIRA INTERNACIONAL;03.756.224/0001-16;Não;1,0;10972204,8
CELG-D;MINISTERIO DA FAZENDA;Federal;4400001798,0;0114/2016;2016-03-15;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400001798.zip;Leilão;Serviços especializados de assessoria técnica e apoio operacional, relativos aos procedimentos necessários à alienação de ações emitidas pela CELG D.;553604,8;2018-03-14;B3 S.A. - BRASIL, BOLSA, BALCAO;09.346.601/0001-25;B3 S.A. - BRASIL, BOLSA, BALCAO;09.346.601/0001-25;Não;1,0;553604,8
CODEBA;MINISTERIO DA INFRAESTRUTURA;Federal;4400004972,0;0045/2022;2022-04-01;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004972.zip;Serviço B;contratação de estudos técnicos de apoio, avaliação, estruturação e implementação da desestatização daCompanhia das Docas do Estado da Bahia (CODEBA).;3999280,58;2027-01-14;CONSORCIO MODELO;46.539.833/0001-26;ALVAREZ & MARSAL CONSULTORIA EM ENGENHARIA LTDA.;28.092.933/0001-75;Não;0,2002;800655,972116
CODEBA;MINISTERIO DA INFRAESTRUTURA;Federal;4400004972,0;0045/2022;2022-04-01;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004972.zip;Serviço B;contratação de estudos técnicos de apoio, avaliação, estruturação e implementação da desestatização daCompanhia das Docas do Estado da Bahia (CODEBA).;3999280,58;2027-01-14;CONSORCIO MODELO;46.539.833/0001-26;AMARAL, PAES DE ANDRADE E FIGUEIREDO ADVOGADOS;19.222.619/0001-79;Não;0,0129;51590,719482
CODEBA;MINISTERIO DA INFRAESTRUTURA;Federal;4400004972,0;0045/2022;2022-04-01;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004972.zip;Serviço B;contratação de estudos técnicos de apoio, avaliação, estruturação e implementação da desestatização daCompanhia das Docas do Estado da Bahia (CODEBA).;3999280,58;2027-01-14;CONSORCIO MODELO;46.539.833/0001-26;CHEDIAK, LOPES DA COSTA, CRISTOFARO, SIMOES - SOCIEDADE DE ADVOGADOS;15.069.110/0001-87;Não;0,109;435921,58322000003
CODEBA;MINISTERIO DA INFRAESTRUTURA;Federal;4400004972,0;0045/2022;2022-04-01;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004972.zip;Serviço B;contratação de estudos técnicos de apoio, avaliação, estruturação e implementação da desestatização daCompanhia das Docas do Estado da Bahia (CODEBA).;3999280,58;2027-01-14;CONSORCIO MODELO;46.539.833/0001-26;LED ASSESSORIA E TREINAMENTOS LTDA;19.732.235/0001-04;Não;0,048;191965,46784
CODEBA;MINISTERIO DA INFRAESTRUTURA;Federal;4400004972,0;0045/2022;2022-04-01;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004972.zip;Serviço B;contratação de estudos técnicos de apoio, avaliação, estruturação e implementação da desestatização daCompanhia das Docas do Estado da Bahia (CODEBA).;3999280,58;2027-01-14;CONSORCIO MODELO;46.539.833/0001-26;MIND ESTUDOS E PROJETOS DE ENGENHARIA LTDA;15.495.119/0001-50;Não;0,19;759863,3102000001
CODEBA;MINISTERIO DA INFRAESTRUTURA;Federal;4400004972,0;0045/2022;2022-04-01;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004972.zip;Serviço B;contratação de estudos técnicos de apoio, avaliação, estruturação e implementação da desestatização daCompanhia das Docas do Estado da Bahia (CODEBA).;3999280,58;2027-01-14;CONSORCIO MODELO;46.539.833/0001-26;NAVARRO PRADO, NEFUSSI MANDEL E SANTOS SILVA ADVOGADOS.;15.300.532/0001-11;Não;0,1918;767062,015244
CODEBA;MINISTERIO DA INFRAESTRUTURA;Federal;4400004972,0;0045/2022;2022-04-01;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400004972.zip;Serviço B;contratação de estudos técnicos de apoio, avaliação, estruturação e implementação da desestatização daCompanhia das Docas do Estado da Bahia (CODEBA).;3999280,58;2027-01-14;CONSORCIO MODELO;46.539.833/0001-26;GARIN INFRAESTRUTURA ASSESSORIA E PARTICIPACOES LTDA;32.857.795/0001-45;Sim;0,2481;992221,5118979999
CODESA;MINISTERIO DA INFRAESTRUTURA;Federal;4400003950,0;0297/2019;2019-09-06;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400003950.zip;Serviço A;Contratação de serviços necessários para a realização de estudos para a desestatização da Companhia Docas do Espírito Santo – CODESA e/ou a outorga de concessão da administração dos portos organizados de Vitória, Vila Velha e Barra do Riacho, bem como das instalações portuárias de Praia Mole, no Espírito Santo [SERVIÇO A].;105618,02;2022-09-05;INVESTOR CONSULTING PARTNERS CONSULTORIA LTDA.;13.711.795/0001-98;INVESTOR CONSULTING PARTNERS CONSULTORIA LTDA.;13.711.795/0001-98;Não;1,0;105618,02
CODESA;MINISTERIO DA INFRAESTRUTURA;Federal;4400003951,0;0298/2019;2019-09-06;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400003951.zip;Serviço B;Contratação de serviços necessários para a realização de estudos para a desestatização da Companhia Docas do Espírito Santo – CODESA e/ou a outorga de concessão da administração dos portos organizados de Vitória, Vila Velha e Barra do Riacho, bem como das instalações portuárias de Praia Mole, no Espírito Santo [SERVIÇO B].;2105971,66;2023-03-05;CONSORCIO PORTOS B PORTOS BRASIL;34.408.719/0001-88;LOESER, BLANCHET E HADAD ADVOGADOS;60.527.520/0001-89;Não;0,161;339061,43726000004
CODESA;MINISTERIO DA INFRAESTRUTURA;Federal;4400003951,0;0298/2019;2019-09-06;Não;https://www.bndes.gov.br/arquivos/contratos-administrativos/4400003951.zip;Serviço B;Contratação de serviços necessários para a realização de estudos para a desestatização da Companhia Docas do Espírito Santo – CODESA e/ou a outorga de concessão da administração dos portos organizados de Vitória, Vila Velha e Barra do Riacho, bem como das instalações portuárias de Praia Mole, no Espírito Santo [SERVIÇO B].;2105971,66;2023-03-05;CONSORCIO PORTOS B PORTOS BRASIL;34.408.719/0001-88;MODAL CONSULT PROJETOS E CONSULTORIA LTDA.;17.778.727/0001-05;Não;0,18;379074,8988
